STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,MEASURE_PRINCIPLE,Principe de mesure,ACCOUNTING_ENTRY,Ecriture comptable,TYPE_ENTITY,Type d'entité,FDI_COMP,Composant de l'IDE,SECTOR,Secteur institutionnel,COUNTERPART_AREA,Zone de contrepartie,LEVEL_COUNTERPART,Niveau de contrepartie,ACTIVITY,Activité économique,FREQ,Fréquence de l'observation,FDI_COLLECTION_ID,Identifiant de collecte des IDE,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur de l'observation,OBS_STATUS,Statut de l'observation,UNIT_MULT,Multiplicateur d'unité,CONF_STATUS,Statut de confidentialité,CURRENCY,Monnaie,DECIMALS,Décimales
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,USA,États-Unis,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2016,,28602,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,USA,États-Unis,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2017,,32241,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,USA,États-Unis,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2018,,31426,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,USA,États-Unis,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2019,,28584,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,USA,États-Unis,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2020,,26734,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,USA,États-Unis,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2021,,23907,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,USA,États-Unis,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2022,,23555,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,CHE,Suisse,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ROU,Entités opérantes résidentes (non EVS),D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2016,,1213.389504,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,CHE,Suisse,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ROU,Entités opérantes résidentes (non EVS),D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2017,,410.3787956,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,CHE,Suisse,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ROU,Entités opérantes résidentes (non EVS),D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2018,,246.8759587,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,CHE,Suisse,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ROU,Entités opérantes résidentes (non EVS),D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2019,,1336.898772,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,CHE,Suisse,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ROU,Entités opérantes résidentes (non EVS),D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2020,,543.3652822,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,CHE,Suisse,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ROU,Entités opérantes résidentes (non EVS),D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2021,,717.6039387,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,CHE,Suisse,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ROU,Entités opérantes résidentes (non EVS),D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2022,,230.2844639,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,LUX,Luxembourg,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DO,Principe directionnel-sortant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2016,,14340.37377,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,LUX,Luxembourg,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DO,Principe directionnel-sortant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2017,,15142.59948,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,LUX,Luxembourg,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DO,Principe directionnel-sortant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2018,,19010.97604,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,LUX,Luxembourg,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DO,Principe directionnel-sortant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2019,,16463.67402,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,LUX,Luxembourg,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DO,Principe directionnel-sortant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2020,,13158.97436,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,LUX,Luxembourg,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DO,Principe directionnel-sortant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2021,,12180.70009,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,LUX,Luxembourg,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DO,Principe directionnel-sortant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2022,,10663.43425,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,IRL,Irlande,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,RSP,EVS résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2016,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,IRL,Irlande,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,RSP,EVS résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2017,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,IRL,Irlande,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,RSP,EVS résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2018,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,IRL,Irlande,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,RSP,EVS résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2019,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,IRL,Irlande,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,RSP,EVS résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2020,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,IRL,Irlande,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,RSP,EVS résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2021,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,IRL,Irlande,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,RSP,EVS résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2022,,,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,CHE,Suisse,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,RSP,EVS résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2016,,28.82956045,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,CHE,Suisse,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,RSP,EVS résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2017,,127.9475983,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,CHE,Suisse,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,RSP,EVS résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2018,,411.166786,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,CHE,Suisse,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,RSP,EVS résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2019,,155.7053733,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,CHE,Suisse,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,RSP,EVS résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2020,,412.0447284,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,CHE,Suisse,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,RSP,EVS résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2021,,531.5426696,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,CHE,Suisse,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,RSP,EVS résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2022,,661.9693654,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,GBR,Royaume-Uni,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2016,,3373.8191,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,GBR,Royaume-Uni,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2017,,1184.651,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,GBR,Royaume-Uni,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2018,,1992.278,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,GBR,Royaume-Uni,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2019,,1374.8438,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,GBR,Royaume-Uni,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2020,,1991.2228,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
DATAFLOW,OECD.DAF.INV:DSD_FDI@DF_FDI_INC_IND(1.0),"Revenus d'IDE par activité économique, BMD4",I,GBR,Royaume-Uni,T_D4Q_FL,Revenus d'IDI - revenus de prêts (intérêts),USD_EXC,"Dollars des É-U, taux de change converti",DI,Principe directionnel-entrant,NET_FDI,IDE net,ALL,Toutes les entités résidentes,D,Investissement direct total,S1,Economie totale,W,Monde,IMC,Contrepartie immédiate,_T,Total - ensemble des activités,A,Annuelle,CTRY_IND,IDE annuels par zone de contrepartie et par activité économique - BMD4,2021,,327.9990011,,A,Normal value,6,Millions,F,Free (free for publication),USD,Dollars des États-Unis,2,Two
